docID,year,month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
23,1999,12,0.32719612,0.15183273,0.0,0.0,0.0,0.0,0.19070429,0.1514648,0.0,0.0,0.04296139,0.0,0.0,0.0,0.0,0.0,0.022744995,0.0074790916,0.0,0.10561666
24,1999,12,0.0,0.19019692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21184976,0.0,0.32584366,0.23642692,0.035682604,0.0,0.0,0.0,0.0,0.0,0.0
25,1999,12,0.0,0.13405216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31953812,0.0,0.3577958,0.0,0.18861398,0.0,0.0,0.0,0.0,0.0,0.0
26,1999,12,0.0,0.0,0.0,0.34298912,0.0,0.0,0.22282729,0.36585236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.068331264,0.0
27,1999,12,0.0,0.0,0.0,0.0,0.0,0.0,0.009962987,0.053064752,0.034888443,0.76016724,0.0,0.0,0.09802419,0.03657952,0.0,0.0,0.0,0.007312919,0.0,0.0
28,1999,12,0.0,0.4060918,0.008108571,0.297425,0.0,0.0,0.0,0.22333792,0.0,0.0,0.0,0.0,0.0,0.0,0.015540806,0.0,0.015838886,0.033657037,0.0,0.0
29,1999,12,0.0,0.3611128,0.0,0.0,0.0,0.0,0.0,0.22820544,0.0,0.0,0.0,0.08730057,0.0,0.0,0.0,0.0,0.3233812,0.0,0.0,0.0
30,1999,12,0.0,0.0,0.0,0.18840504,0.0,0.0,0.0,0.18667366,0.0,0.0,0.44472665,0.0,0.0,0.0,0.0,0.0,0.0,0.18019463,0.0,0.0
31,1999,12,0.0,0.0,0.0,0.5500784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24282002,0.0,0.0,0.0,0.0,0.0,0.20710154,0.0,0.0
32,1999,9,0.0,0.9217969,0.0,0.07820314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,1999,9,0.0,0.0037552437,0.0,0.0,0.0,0.0,0.20205152,0.17301255,0.0,0.14267282,0.0,0.20470081,0.087193534,0.0,0.0,0.07777278,0.0,0.108840615,0.0,0.0
34,1999,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38952956,0.0,0.0,0.02130034,0.16076857,0.0,0.03995811,0.070210434,0.0,0.31823298,0.0,0.0,0.0
35,1999,9,0.0,0.101568826,0.03077722,0.03247458,0.011054943,0.0,0.030653222,0.36201844,0.0,0.0,0.0,0.09318018,0.0,0.0,0.0,0.0,0.33827257,0.0,0.0,0.0
36,1999,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046103712,0.0,0.0,0.10782439,0.0,0.0,0.35243243,0.0,0.0,0.4936394,0.0,0.0,0.0
37,1999,9,0.0,0.0,0.0,0.008563286,0.0,0.0,0.0,0.0,0.0,0.088157356,0.003297995,0.0,0.0,0.0,0.71691924,0.0,0.06838286,0.0,0.0,0.11467927
38,1999,9,0.0,0.1298608,0.0,0.0,0.0,0.0,0.0,0.45963508,0.0,0.06168437,0.0,0.103448115,0.0,0.0488188,0.0,0.0,0.16647586,0.0,0.0,0.030076964
39,1999,9,0.0,0.0,0.0,0.0,0.065938175,0.0,0.19243327,0.27228516,0.0,0.0,0.0,0.0,0.30663145,0.04871022,0.114001766,0.0,0.0,0.0,0.0,0.0
40,1999,11,0.11863256,0.0,0.0,0.0,0.0,0.0,0.0,0.14135122,0.0,0.0,0.0024639657,0.09166271,0.0,0.0,0.6076993,0.0,0.015557297,0.022633001,0.0,0.0
41,1999,11,0.3095284,0.07304395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25811166,0.05774396,0.0,0.0,0.0,0.27876595,0.0,0.0,0.0,0.0,0.022806086
42,1999,11,0.0,0.13511299,0.0,0.0,0.0,0.33230084,0.0,0.0,0.408797,0.0,0.081394844,0.0,0.0,0.0,0.04239436,0.0,0.0,0.0,0.0,0.0
43,1999,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30466756,0.0,0.0,0.0,0.2351321,0.0,0.4602003,0.0,0.0,0.0,0.0,0.0,0.0
44,1999,11,0.0,0.0,0.0,0.0,0.36207944,0.19908908,0.0,0.0,0.009375647,0.0,0.08501497,0.16574162,0.0,0.0,0.046483256,0.0,0.053858805,0.0,0.078357175,0.0
45,1999,11,0.0,0.2833158,0.0,0.16130506,0.0,0.03021016,0.0076319706,0.46363416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05390291,0.0,0.0,0.0,0.0
46,1999,11,0.0,0.24824406,0.0,0.0,0.042252675,0.0,0.0,0.0,0.0,0.0,0.0,0.43829638,0.0,0.0,0.0,0.0,0.0,0.1478175,0.0,0.12338944
47,1999,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085508,0.0,0.45106575,0.13408439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062991376
48,1999,11,0.0,0.0,0.033279024,0.0,0.0,0.0,0.0,0.0,0.012359528,0.48281536,0.07216559,0.0,0.20898697,0.0,0.0,0.0,0.03217495,0.15821868,0.0,0.0
49,1999,11,0.0,0.0,0.0,0.0,0.033316404,0.0,0.0,0.0,0.0,0.0,0.0,0.9666836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,1999,11,0.0,0.0,0.0,0.0,0.08372848,0.0,0.0,0.5157652,0.0,0.23201902,0.11030242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058184806,0.0
51,1999,11,0.0,0.019832186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12862247,0.0,0.0,0.8418653,0.0,0.0,0.0,0.0,0.009680044
52,1999,11,0.0,0.0,0.06303691,0.0,0.0,0.0,0.22587545,0.024760582,0.0,0.25837326,0.0,0.30402642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12392739
53,1999,11,0.0,0.0,0.051866345,0.0,0.0,0.0,0.14856093,0.0849286,0.0,0.22048265,0.0,0.30154705,0.0,0.0,0.0,0.0,0.0,0.14332765,0.0,0.049286827
54,2000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60256594,0.0,0.10318376,0.0,0.0,0.0,0.022994384,0.0,0.0,0.0,0.13930322,0.13195272,0.0
55,2000,1,0.0,0.0,0.66182184,0.0,0.0,0.0,0.0,0.0,0.0,0.28264827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055529922
56,2000,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09595749,0.0,0.29403856,0.0,0.107360475,0.0,0.0,0.0,0.19653979,0.14482228,0.16128135,0.0,0.0
57,2000,1,0.0,0.0,0.0,0.0,0.098692186,0.0,0.10090525,0.26358232,0.0,0.062214367,0.16845341,0.0,0.008668104,0.0,0.0,0.0,0.21935782,0.07812655,0.0,0.0
58,2000,6,0.6229999,0.0,0.0,0.0,0.0,0.0,0.015319858,0.0,0.0,0.21036594,0.0,0.0,0.08051157,0.0,0.0,0.070802614,0.0,0.0,0.0,0.0
59,2000,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22245969,0.0,0.6720695,0.0,0.0,0.0,0.01763045,0.0,0.0,0.087840356,0.0,0.0,0.0
60,2000,6,0.11883203,0.0,0.0,0.0,0.0,0.0,0.0,0.2035939,0.0,0.5052162,0.033774536,0.0,0.0,0.0,0.036396272,0.0,0.0,0.10218708,0.0,0.0
61,2000,6,0.0,0.0029222686,0.25181636,0.0,0.0,0.0,0.02049018,0.0,0.056399524,0.21459465,0.0,0.0,0.0,0.15133844,0.0,0.009034974,0.04943851,0.2236778,0.0,0.02028721
62,2000,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55514985,0.20299828,0.14492127,0.0,0.0,0.0,0.0,0.0,0.0,0.06216268,0.03476804,0.0
63,2000,6,0.0,0.0,0.4416183,0.0,0.0,0.0,0.11118074,0.115155414,0.022803914,0.30924162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2000,6,0.0,0.0,0.29162878,0.0,0.0,0.0,0.28516486,0.0,0.0,0.0,0.0,0.0,0.104582235,0.0,0.0,0.0,0.31862417,0.0,0.0,0.0
65,2000,6,0.0,0.22580215,0.0,0.05250621,0.0,0.0,0.012361055,0.18160254,0.0,0.47907162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028116297,0.020540183,0.0
66,2000,6,0.0,0.6225511,0.0,0.12552938,0.0,0.0,0.0,0.21002401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041895553,0.0,0.0,0.0,0.0
67,2000,6,0.0,0.1198465,0.0,0.018125752,0.0,0.0,0.010311969,0.2921437,0.0,0.36248994,0.0,0.0,0.0,0.0,0.017658839,0.0,0.11554714,0.0,0.0,0.06387614
68,2000,6,0.0,0.0,0.53055197,0.0,0.07615699,0.04598649,0.0,0.0,0.0,0.0,0.34730455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2000,6,0.0,0.0,0.4961782,0.0,0.0,0.034692653,0.0,0.0,0.0,0.095364325,0.09476391,0.069625,0.20937593,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2000,6,0.0,0.26044807,0.18377395,0.0,0.0,0.0,0.0,0.10354977,0.0,0.3065249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14570336,0.0,0.0
71,2000,6,0.07380231,0.0,0.0,0.037551004,0.0,0.0,0.0,0.1279346,0.0,0.760712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2000,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18468465,0.0,0.06960091,0.0,0.028043684,0.0,0.0,0.38246807,0.0,0.075386174,0.0,0.0,0.25981656
73,2000,6,0.0,0.1326158,0.0,0.011625114,0.0,0.0,0.0,0.043985493,0.0,0.5687805,0.052977785,0.069171235,0.0,0.0794871,0.0,0.0,0.041356973,0.0,0.0,0.0
74,2000,6,0.0,0.0,0.0,0.025280494,0.0,0.0,0.0,0.06747794,0.0,0.0,0.0,0.0,0.21834087,0.0,0.0,0.5580435,0.0,0.109490305,0.021366956,0.0
75,2000,6,0.0,0.0,0.26831377,0.0,0.0,0.0,0.0,0.0,0.0,0.5032584,0.0,0.0,0.0,0.19007504,0.03835274,0.0,0.0,0.0,0.0,0.0
76,2000,6,0.0,0.09503292,0.0,0.0,0.0,0.0,0.0,0.09518043,0.0,0.49611044,0.0,0.0,0.0,0.0066509754,0.0,0.0,0.28937042,0.017654756,0.0,0.0
77,2000,6,0.0,0.0,0.51115143,0.0,0.0,0.08569775,0.11983904,0.0,0.0,0.28331172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2000,6,0.0,0.0,0.25818008,0.0,0.0,0.0,0.0,0.0,0.0,0.35021245,0.0,0.0,0.21555182,0.0,0.0,0.10118581,0.0,0.0,0.07486973,0.0
79,2000,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06646519,0.0,0.93353474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2000,6,0.0,0.28108147,0.0,0.0,0.0,0.0,0.0,0.52127314,0.0,0.10879376,0.055195145,0.0,0.0,0.017732719,0.0,0.0,0.0,0.015923768,0.0,0.0
81,2000,6,0.0,0.0,0.0,0.0,0.0,0.0,0.09343062,0.0,0.0,0.0,0.0,0.025777822,0.0,0.0,0.24812734,0.0,0.0,0.0,0.15502438,0.47763988
82,2000,5,0.0,0.12856118,0.0,0.0,0.0,0.0,0.02582478,0.020064922,0.0,0.8098798,0.0,0.0,0.01566941,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2000,5,0.13598453,0.0,0.0,0.28909078,0.0,0.0,0.0,0.17607807,0.0,0.0,0.0,0.0,0.0,0.0,0.16452561,0.0,0.0,0.23432103,0.0,0.0
84,2000,5,0.0,0.0,0.0,0.16719733,0.0,0.0,0.0,0.44630948,0.0,0.0,0.35981938,0.0,0.0,0.026673803,0.0,0.0,0.0,0.0,0.0,0.0
85,2000,5,0.0,0.0,0.0,0.090116344,0.0,0.0,0.0,0.27721232,0.0,0.19249648,0.0,0.0,0.0,0.0,0.0,0.0,0.44017488,0.0,0.0,0.0
86,2000,5,0.07504495,0.0,0.0,0.0,0.0,0.0,0.0,0.060232557,0.0,0.0,0.0,0.7088505,0.03650444,0.0,0.0,0.0,0.0,0.11249444,0.006873134,0.0
87,2000,5,0.0,0.0,0.0,0.036574885,0.0,0.0,0.0,0.20648506,0.09248848,0.0,0.5601307,0.0,0.0,0.10432081,0.0,0.0,0.0,0.0,0.0,0.0
88,2000,5,0.0,0.0,0.0,0.08462437,0.0,0.0,0.0,0.28782645,0.0,0.19239898,0.05058663,0.0,0.0,0.0,0.0,0.0,0.38456357,0.0,0.0,0.0
89,2000,5,0.0,0.17355035,0.0,0.2883668,0.0,0.0,0.0,0.4998724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03821047,0.0,0.0,0.0,0.0
90,2000,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2000,5,0.0,0.0,0.6214422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039358065,0.0,0.0,0.23269475,0.0,0.0,0.0,0.10650495,0.0,0.0
92,2000,5,0.0,0.13877368,0.0,0.20564939,0.0,0.0,0.0,0.22340004,0.0,0.07214058,0.0,0.0,0.36003634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2000,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13039577,0.0,0.0,0.0,0.0,0.0,0.10750589,0.0,0.25988898,0.50220937,0.0,0.0,0.0
94,2000,5,0.0,0.0,0.19048096,0.0,0.0,0.0,0.2530361,0.0,0.1770234,0.0,0.0,0.0,0.32000414,0.0,0.0,0.0,0.059455365,0.0,0.0,0.0
95,2000,12,0.0,0.0,0.71327364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2867264,0.0,0.0
96,2000,12,0.0,0.0,0.0,0.011676078,0.0,0.0,0.0,0.0,0.0,0.41028243,0.0,0.15845077,0.0,0.0,0.0,0.0,0.0,0.29944536,0.0,0.12014534
97,2000,12,0.11742903,0.0,0.47600392,0.0,0.0,0.023393845,0.029459862,0.0,0.0,0.0,0.0,0.0,0.15245758,0.0,0.0,0.0,0.20125577,0.0,0.0,0.0
98,2000,12,0.0,0.0,0.0,0.15916106,0.0,0.0,0.0,0.16241637,0.14568764,0.0,0.4387362,0.0,0.0,0.0,0.0,0.0,0.0,0.09399874,0.0,0.0
99,2000,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15665711,0.7084331,0.0,0.0,0.12641814,0.0,0.0,0.008491587,0.0,0.0
100,2000,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2268905,0.0,0.26378742,0.08891875,0.0,0.0,0.0,0.23355365,0.0,0.11012702,0.041861486,0.0,0.034861203
101,2000,12,0.0,0.14638436,0.0,0.023499668,0.0,0.0,0.0,0.015092664,0.0,0.4687951,0.0,0.054158527,0.0,0.0,0.0,0.0,0.0,0.2920697,0.0,0.0
102,2000,12,0.0,0.12986803,0.6469146,0.0,0.0,0.0,0.0,0.0,0.0,0.019555015,0.0,0.0,0.091329075,0.0,0.0,0.0,0.112333246,0.0,0.0,0.0
103,2000,12,0.0,0.11501713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19510977,0.0,0.23606092,0.14943194,0.0,0.0,0.0,0.0,0.3043802,0.0,0.0
104,2000,12,0.0,0.0,0.4961226,0.07908155,0.0,0.0,0.0,0.044288203,0.0,0.0,0.08832801,0.0,0.0,0.0,0.0,0.0,0.23281519,0.059364412,0.0,0.0
105,2000,12,0.24174502,0.0,0.0,0.0,0.0,0.0,0.0,0.28443024,0.0,0.0,0.0,0.0,0.0,0.38684142,0.0,0.0,0.08698329,0.0,0.0,0.0
106,2000,12,0.0,0.35823545,0.0,0.0,0.0,0.0,0.0,0.16438736,0.0,0.4773772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2000,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064924635,0.024612887,0.06590484,0.0,0.0,0.051844124,0.0,0.0,0.061576672,0.0,0.73113686,0.0,0.0
108,2000,12,0.0,0.0,0.12097821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035642225,0.0,0.0,0.75318575,0.090193816,0.0,0.0,0.0
109,2000,12,0.17531405,0.79150283,0.0,0.0,0.0,0.0,0.0,0.0,0.033183116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2000,12,0.0,0.2858163,0.0,0.0,0.0,0.0,0.0,0.16217655,0.0,0.47142214,0.0,0.022318102,0.0,0.01458329,0.0,0.022059212,0.0,0.0,0.0,0.021624427
111,2000,10,0.0,0.37359872,0.0,0.0,0.0,0.0,0.0,0.037283484,0.0,0.47271013,0.06864338,0.0,0.0,0.017284675,0.0,0.0,0.030479567,0.0,0.0,0.0
112,2000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.025170617,0.15106727,0.5277912,0.15844008,0.0,0.0,0.0,0.0,0.0,0.07695758,0.0,0.0,0.0,0.060573258
113,2000,10,0.18516338,0.0,0.0,0.0,0.0,0.0,0.0,0.2251977,0.0,0.27406108,0.0,0.0,0.0,0.019755976,0.24178416,0.0,0.0,0.0,0.0,0.054037735
114,2000,10,0.0,0.22718908,0.0,0.0,0.02616339,0.0,0.015433742,0.0,0.0,0.73121375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32578927,0.4632341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009093492,0.20188318,0.0
116,2000,10,0.0,0.0,0.0,0.029635765,0.0,0.0,0.09188278,0.07427613,0.4881778,0.16579215,0.0,0.0,0.0,0.0,0.0,0.052730713,0.0,0.0,0.0,0.097504765
117,2000,10,0.09563086,0.0,0.0,0.0,0.0,0.0,0.0,0.19101822,0.0,0.0,0.0,0.0,0.0,0.0,0.02195426,0.0,0.0,0.13698627,0.55441034,0.0
118,2000,10,0.0,0.0,0.053761777,0.2956848,0.0,0.0,0.0,0.49829412,0.0,0.063890085,0.0,0.0,0.0,0.027255032,0.0059015406,0.0,0.055212706,0.0,0.0,0.0
119,2000,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20221984,0.0,0.10198838,0.46653825,0.036789674,0.19246385,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120,2000,10,0.0,0.7352636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26473647,0.0,0.0,0.0
121,2000,10,0.0,0.0,0.0,0.098404504,0.0,0.0,0.0,0.009806802,0.33301187,0.32064387,0.0,0.0,0.0,0.0,0.0,0.15845674,0.0,0.0018694525,0.0,0.077806816
122,2000,10,0.06140119,0.0,0.05363486,0.01630421,0.0,0.0,0.0,0.14503129,0.0,0.0,0.0,0.0,0.042922053,0.0,0.0,0.68070644,0.0,0.0,0.0,0.0
123,2000,10,0.0,0.0,0.39704877,0.0,0.0,0.13943227,0.0,0.31396466,0.0,0.0,0.10081531,0.0,0.0,0.0,0.0,0.048739124,0.0,0.0,0.0,0.0
124,2000,10,0.0,0.0,0.37814277,0.0,0.0,0.0,0.0,0.0,0.0,0.17338496,0.06447673,0.0,0.0,0.0,0.0,0.0,0.0,0.38399547,0.0,0.0
125,2000,10,0.0,0.0,0.8464602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15353975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
126,2000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1823237,0.0,0.7706592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047017097
127,2000,4,0.0,0.015117078,0.2325829,0.0,0.0,0.013257668,0.057501055,0.0,0.0,0.0,0.0,0.062086158,0.0,0.0,0.0,0.61945516,0.0,0.0,0.0,0.0
128,2000,4,0.0,0.07320359,0.0,0.0,0.0,0.0,0.0,0.11967487,0.0,0.6855138,0.0,0.0,0.0,0.10677673,0.0,0.014831114,0.0,0.0,0.0,0.0
129,2000,4,0.0,0.30617812,0.0,0.0,0.0,0.0,0.0,0.0,0.015538525,0.6125828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06570062,0.0,0.0
130,2000,4,0.0,0.09762966,0.0,0.0,0.16572851,0.0,0.0,0.0,0.0,0.2622935,0.19115219,0.25571927,0.0,0.0,0.0,0.0,0.0,0.027476892,0.0,0.0
131,2000,4,0.0,0.0,0.0,0.22682472,0.0,0.0,0.0,0.5947654,0.0,0.17840989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,2000,4,0.36750072,0.0,0.0,0.053647,0.0,0.0,0.0,0.0,0.0,0.13773055,0.0,0.0,0.0,0.0,0.2177105,0.0,0.052710846,0.17070039,0.0,0.0
133,2000,4,0.0,0.40208042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58548445,0.0,0.0,0.012435196,0.0,0.0,0.0,0.0,0.0,0.0,0.0
134,2000,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3891405,0.0,0.0,0.06248525,0.2864974,0.0,0.0,0.0,0.0,0.09141917,0.0,0.0,0.17045757
135,2000,4,0.0,0.0,0.35099527,0.0,0.0,0.0,0.3276458,0.0,0.0,0.14293648,0.0,0.17842239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,2000,4,0.0,0.15622722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82083595,0.0,0.0,0.0,0.0,0.0,0.022936812,0.0,0.0,0.0,0.0
137,2000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019621974,0.0,0.6712922,0.0,0.0,0.0,0.11485798,0.0,0.0,0.19422781,0.0,0.0,0.0
138,2000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13735142,0.0,0.6452905,0.0,0.0,0.0,0.0,0.0,0.0,0.21735801,0.0,0.0,0.0
139,2000,8,0.0,0.8621546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13784537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2000,8,0.0,0.3144657,0.0,0.0,0.0,0.0,0.0,0.038607344,0.0,0.0,0.0,0.0,0.0,0.011435711,0.0,0.0,0.6354913,0.0,0.0,0.0
