docID,year,month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
15,2000,10,0.0,0.18541303,0.0,0.037034597,0.060379274,0.0,0.0,0.25324923,0.19319783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27072597,0.0,0.0,0.0
16,2000,10,0.0,0.0,0.0,0.0,0.097630404,0.0,0.17736539,0.6577386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067265525,0.0,0.0
17,2000,10,0.0,0.0,0.0,0.20339757,0.5989431,0.0,0.0,0.19765931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2000,4,0.4188726,0.0,0.028230095,0.0,0.19657692,0.0,0.016384665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028551288,0.04233556,0.0,0.24119374,0.0278551,0.0
19,2000,4,0.0,0.0,0.0,0.43191633,0.20770878,0.013168668,0.0,0.3456197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015865528,0.0,0.0
20,2000,4,0.0,0.0,0.0,0.0,0.0,0.27902332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72097665
21,2000,4,0.0,0.0,0.0,0.0,0.17529692,0.0,0.30571002,0.0,0.0,0.0,0.0,0.0,0.20618796,0.3128051,0.0,0.0,0.0,0.0,0.0,0.0
22,2000,4,0.0,0.0,0.0,0.0,0.0,0.053275917,0.0,0.16257675,0.0,0.0,0.0062774494,0.030324321,0.0,0.0,0.0,0.22154807,0.13499671,0.0,0.23352453,0.1574763
23,2000,4,0.0,0.0,0.0,0.04662127,0.0,0.0,0.0,0.0,0.0,0.08211324,0.0,0.04436715,0.0,0.137626,0.0,0.0,0.60673416,0.0,0.08253813,0.0
24,2000,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5653609,0.08908116,0.0,0.0,0.0,0.0,0.0,0.34555796,0.0
25,2000,8,0.19461825,0.0,0.0,0.0,0.0,0.0,0.087669566,0.0,0.2882986,0.0,0.0,0.0,0.15284131,0.0,0.0,0.0,0.0,0.095504895,0.0,0.18106742
26,2000,8,0.12210913,0.0,0.0,0.054095455,0.13031858,0.22950438,0.014809484,0.0,0.0,0.0,0.0,0.0,0.0,0.36434376,0.084819205,0.0,0.0,0.0,0.0,0.0
27,2000,7,0.34126022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07154454,0.0,0.0,0.18748574,0.28648457,0.0,0.10386144,0.009363556
28,2000,7,0.049855683,0.0,0.029841417,0.08470166,0.5459956,0.0,0.17975482,0.0,0.0,0.0,0.0,0.0,0.013746019,0.030909846,0.0,0.0,0.0,0.0,0.06519484,0.0
29,2000,7,0.0,0.0,0.096309476,0.0,0.0,0.32673582,0.021950677,0.0,0.26597804,0.0,0.0,0.0,0.1751623,0.0,0.0,0.047511227,0.0,0.0,0.066352494,0.0
30,2000,9,0.0,0.0,0.0,0.0,0.0,0.49651256,0.0,0.0,0.062019702,0.16700943,0.0,0.0,0.25800225,0.0,0.0,0.016456094,0.0,0.0,0.0,0.0
31,2000,9,0.036558796,0.0,0.008144992,0.0,0.0,0.0,0.118804775,0.0,0.09954268,0.0,0.0,0.0,0.41695574,0.31999302,0.0,0.0,0.0,0.0,0.0,0.0
32,2000,9,0.0,0.0,0.0,0.0,0.0,0.056935925,0.0,0.0,0.0,0.0,0.0,0.46736214,0.0,0.0,0.0,0.0,0.0,0.0,0.47570193,0.0
33,2000,9,0.0,0.0,0.043320198,0.0,0.0,0.4776933,0.0,0.15565994,0.0,0.09976693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22355963
34,2000,9,0.0,0.0,0.0,0.0,0.0,0.4178334,0.0,0.0,0.0,0.123819664,0.0,0.21252775,0.0,0.0,0.0,0.24581914,0.0,0.0,0.0,0.0
35,2000,3,0.0,0.10145237,0.14107691,0.0,0.0,0.0,0.055691916,0.12367153,0.0,0.0,0.28644943,0.10072373,0.0,0.055109423,0.13582468,0.0,0.0,0.0,0.0,0.0
36,2000,3,0.0,0.37078592,0.0,0.522541,0.0,0.0,0.05925247,0.0,0.0037487997,0.0,0.0,0.0,0.0,0.0,0.04367186,0.0,0.0,0.0,0.0,0.0
37,2000,3,0.2064956,0.0,0.0,0.0,0.0,0.0,0.056878947,0.081814185,0.0,0.13883673,0.05613589,0.036620885,0.0,0.39874247,0.0,0.0,0.0,0.0,0.0,0.024475297
38,2000,3,0.28303936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03573401,0.42827758,0.0,0.15823767,0.0,0.0,0.016514674,0.0,0.0,0.07819674
39,2000,3,0.5005709,0.0,0.11845431,0.0,0.24030383,0.0,0.0,0.0,0.0,0.0,0.013305185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12736578,0.0
40,2000,3,0.56186837,0.0,0.12265452,0.060445394,0.00093745836,0.0,0.14321217,0.0,0.0,0.0,0.0,0.014648964,0.0,0.0,0.0,0.05981847,0.0,0.0010925778,0.03532198,0.0
41,2000,11,0.0,0.13220154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13208409,0.101981945,0.0,0.0,0.63373244,0.0,0.0,0.0
42,2000,11,0.12397689,0.0,0.0,0.06110918,0.0026016391,0.39722186,0.0,0.0,0.0,0.0,0.0,0.14730495,0.0,0.0,0.0,0.0,0.0,0.26446798,0.0033174942,0.0
43,2000,11,0.0,0.0,0.0,0.0,0.066475205,0.0,0.0,0.08762154,0.2171034,0.11688574,0.0,0.32633767,0.1855765,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2000,11,0.0,0.37132567,0.0,0.0,0.100153096,0.0,0.0,0.0,0.0,0.0,0.0,0.11586724,0.26252973,0.15012424,0.0,0.0,0.0,0.0,0.0,0.0
45,2001,1,0.0,0.071837015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.928163,0.0,0.0,0.0
46,2001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,2001,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23788422,0.0,0.13996151,0.0,0.0,0.0,0.0,0.0,0.22299695,0.22245432,0.0,0.0,0.17670302
48,2001,1,0.0,0.0,0.0,0.0,0.0,0.56613165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4338684,0.0,0.0,0.0
49,2001,1,0.07632719,0.0,0.024724497,0.0,0.0,0.0,0.011598894,0.13960062,0.0,0.2314634,0.0,0.0,0.0,0.0,0.0,0.0,0.51628536,0.0,0.0,0.0
50,2001,1,0.062242985,0.0,0.0,0.0,0.0,0.0,0.2260738,0.0,0.0,0.0,0.0,0.16904257,0.0,0.0,0.0,0.0,0.0,0.0,0.4979234,0.04471719
51,2001,1,0.0,0.0,0.0,0.0,0.0,0.05829205,0.0,0.0,0.0,0.0,0.058326315,0.21573666,0.0,0.38252467,0.0,0.0,0.11894452,0.030737385,0.0,0.13543838
52,2001,1,0.05731384,0.0,0.0,0.0,0.89151037,0.0,0.0,0.0,0.051175803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2001,1,0.0,0.0,0.0,0.0,0.0,0.24069194,0.0,0.0,0.0,0.13111536,0.0,0.0,0.11343296,0.0,0.0,0.09262034,0.4221393,0.0,0.0,0.0
54,2001,2,0.0,0.44029376,0.0,0.0,0.015181812,0.014931617,0.07473993,0.09929289,0.017266767,0.008509504,0.0,0.09767748,0.18569909,0.046407193,0.0,0.0,0.0,0.0,0.0,0.0
55,2001,2,0.0,0.11208122,0.0,0.0,0.0,0.76715654,0.0,0.056418724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06434344,0.0,0.0,0.0
56,2001,5,0.0,0.0,0.0,0.10375873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032510463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86373085
57,2001,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.802381,0.0,0.0,0.197619
58,2001,5,0.0,0.012216588,0.0,0.0,0.0,0.066617556,0.0,0.0,0.0,0.13139649,0.101717025,0.0,0.0,0.0,0.0,0.2744304,0.413622,0.0,0.0,0.0
59,2001,5,0.0,0.2910168,0.0,0.25021634,0.0,0.0,0.13399628,0.18991624,0.0,0.0,0.0,0.0,0.0,0.13485436,0.0,0.0,0.0,0.0,0.0,0.0
60,2001,5,0.0,0.0,0.0,0.3403652,0.0,0.0,0.11955982,0.0,0.0,0.105256945,0.0,0.0,0.0,0.1253669,0.0,0.24284522,0.0,0.052104883,0.014501036,0.0
61,2001,5,0.0,0.0,0.0,0.0,0.0,0.4664864,0.0,0.19237752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34113604
62,2001,5,0.0,0.0,0.0,0.0,0.0,0.4565083,0.24487466,0.0,0.0,0.0,0.0,0.0,0.06865389,0.0,0.0,0.0,0.22996317,0.0,0.0,0.0
63,2001,5,0.0,0.0,0.0,0.0,0.0,0.33064356,0.0,0.14491518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52444124
64,2001,5,0.0,0.0656086,0.0,0.0,0.0,0.0,0.0,0.19054325,0.0,0.0,0.0,0.069066666,0.12319804,0.38010505,0.0,0.0,0.07478361,0.0,0.0,0.09669479
65,2001,5,0.0,0.0,0.13592343,0.0,0.0,0.30091676,0.0,0.22861238,0.3294328,0.0,0.0,0.0,0.0,0.0,0.0,0.0051146424,0.0,0.0,0.0,0.0
66,2001,5,0.0,0.31996965,0.0,0.0,0.0,0.4680064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066422336,0.0,0.14560156,0.0,0.0,0.0
67,2001,8,0.15145254,0.0,0.0,0.0,0.05774765,0.0,0.08144339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7093565,0.0
68,2001,8,0.0,0.0,0.0,0.0,0.0,0.66973424,0.0,0.22997306,0.0,0.0,0.0,0.10029272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2001,8,0.005061808,0.0,0.0,0.099575564,0.05843513,0.0,0.0,0.0,0.0,0.0,0.37242213,0.0,0.0,0.0,0.0,0.0,0.0,0.058868233,0.40563717,0.0
70,2001,8,0.15499556,0.08558285,0.0,0.25904486,0.034218617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24129932,0.052526366,0.02997753,0.014027533,0.0,0.0,0.0,0.12832747
71,2001,8,0.0,0.0,0.0,0.0,0.0,0.2524103,0.0,0.0,0.0,0.063447006,0.0,0.0,0.276129,0.0,0.0,0.0,0.0,0.0,0.0,0.4080137
72,2001,8,0.0,0.0,0.0,0.0,0.0,0.4536207,0.0,0.0,0.0,0.0,0.25521177,0.0,0.0,0.0,0.0,0.0,0.22193918,0.06922835,0.0,0.0
73,2001,8,0.0,0.0,0.0,0.0,0.0,0.37487084,0.0,0.0015840991,0.49868107,0.0,0.0,0.0,0.0,0.0,0.0,0.12486403,0.0,0.0,0.0,0.0
74,2001,8,0.0,0.0,0.0,0.0,0.0,0.5874741,0.0,0.3266475,0.0,0.0,0.0,0.085878424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2001,8,0.0,0.0,0.0,0.0,0.0,0.0,0.10398532,0.0,0.0,0.0,0.0,0.0,0.0,0.0877254,0.0,0.17624235,0.0,0.0,0.6320469,0.0
76,2001,8,0.0,0.035234235,0.0,0.0,0.0,0.0,0.0,0.0,0.1524858,0.40788013,0.0,0.0,0.046048377,0.0,0.0,0.25892797,0.0,0.0,0.0,0.09942347
77,2001,9,0.0,0.25032148,0.0,0.21695827,0.045227055,0.0,0.0,0.0,0.25486565,0.12696742,0.0,0.0,0.03185847,0.0,0.0,0.06694471,0.0,0.00685689,0.0,0.0
78,2001,9,0.0,0.0,0.0,0.1292572,0.0,0.22336444,0.12839276,0.04286377,0.0,0.0,0.47612178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2001,9,0.0,0.0,0.0,0.0,0.9275064,0.0,0.0,0.005539441,0.0,0.0,0.0,0.0,0.0,0.06695413,0.0,0.0,0.0,0.0,0.0,0.0
80,2001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016922653,0.0,0.0,0.8172861,0.0,0.0,0.0,0.0,0.16579126,0.0,0.0
81,2001,9,0.0,0.0,0.0,0.0,0.08495364,0.0,0.0,0.34005618,0.0,0.20527685,0.0,0.032790318,0.0,0.0,0.0,0.11327094,0.13566953,0.08798258,0.0,0.0
82,2001,9,0.36606726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30425635,0.10114516,0.0,0.0,0.0,0.0,0.1557765,0.0,0.072754726,0.0
83,2001,9,0.0,0.0,0.0,0.0,0.93770987,0.0,0.044520743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017769376,0.0
84,2001,9,0.0,0.0,0.0,0.0,0.0,0.6976567,0.0,0.06219642,0.0,0.122953966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11719295,0.0,0.0
85,2001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.115230165,0.0,0.0,0.0,0.031215133,0.0,0.0,0.28735676,0.0,0.0,0.0,0.025533866,0.14271161,0.39795247
86,2001,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10512919,0.0,0.3340211,0.0190238,0.5006479,0.0,0.0,0.0,0.0,0.0,0.04117803,0.0,0.0
87,2001,9,0.0,0.0,0.0,0.0,0.024758343,0.0,0.2879345,0.0,0.0,0.0,0.30970323,0.0,0.15559337,0.12409464,0.0,0.0,0.0,0.09791582,0.0,0.0
88,2001,9,0.0,0.0,0.0,0.19980675,0.0,0.0,0.0,0.0,0.0,0.11988347,0.0,0.0,0.0,0.0,0.0,0.0,0.6803098,0.0,0.0,0.0
89,2001,9,0.0,0.0,0.0,0.0,0.8493769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15062311,0.0,0.0,0.0,0.0,0.0,0.0
90,2001,9,0.0,0.0,0.0,0.0,0.96659213,0.0,0.0,0.033407897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2001,3,0.04031575,0.0,0.0,0.0,0.0,0.45046183,0.0,0.0,0.013844366,0.30795315,0.0,0.0,0.089705914,0.0,0.0,0.09771899,0.0,0.0,0.0,0.0
92,2001,3,0.0,0.09885439,0.0,0.0,0.0,0.0,0.0,0.1962645,0.11719685,0.04159771,0.0,0.07536388,0.0,0.0,0.0,0.06736442,0.40335825,0.0,0.0,0.0
93,2001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3279386,0.0,0.02879347,0.0,0.17980725,0.0,0.0,0.0,0.0,0.028881012,0.0,0.4345797
94,2001,3,0.0,0.0,0.0,0.0,0.9504924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04950761,0.0,0.0
95,2001,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2001,3,0.0,0.0,0.0,0.0,0.0,0.47281286,0.0,0.0,0.0,0.14322665,0.0,0.0,0.119528495,0.0,0.0,0.2369203,0.0,0.0,0.0,0.02751166
97,2001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.08865154,0.0,0.0,0.0,0.0,0.0,0.0,0.56232953,0.0,0.0,0.0,0.10094495,0.24807404,0.0
98,2001,10,0.071981825,0.0,0.0,0.09637857,0.0,0.6322129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02909012,0.0,0.0,0.0,0.0,0.17033659,0.0
99,2001,10,0.0,0.0,0.0,0.0,0.87627316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018388048,0.10533887,0.0,0.0,0.0,0.0,0.0,0.0
100,2001,10,0.3470766,0.0,0.0,0.0,0.04974872,0.0,0.0,0.082072884,0.0,0.0,0.28283575,0.0,0.0,0.0,0.0,0.0,0.0,0.009889028,0.22837709,0.0
101,2001,10,0.0,0.0,0.0,0.078469865,0.18851532,0.0,0.0,0.0,0.0,0.0,0.14857051,0.0,0.0,0.0,0.036374792,0.1791145,0.0,0.3659616,0.0029934293,0.0
102,2001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081871614,0.0,0.0,0.0,0.68654233,0.23158605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2001,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29644322,0.34133503,0.09155048,0.0,0.0,0.0,0.0,0.0,0.27067128,0.0
104,2001,10,0.0,0.031173747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8456184,0.10007161,0.0,0.0,0.0,0.0,0.0,0.0,0.023136223
105,2001,10,0.026712876,0.0,0.0,7.51329e-06,0.073442675,0.0,0.12167974,0.0,0.0,0.0,0.05614313,0.0,0.0,0.3996337,0.14529856,0.0,0.0,0.0,0.17708182,0.0
106,2001,10,0.0,0.11648739,0.0,0.29187906,0.0,0.0,0.0,0.0,0.0,0.12496142,0.0,0.0,0.0,0.0,0.0,0.0,0.15882728,0.0,0.29251495,0.015329961
107,2001,10,0.0,0.0,0.0,0.84151566,0.0,0.0,0.09572573,0.0,0.0,0.0,0.06275864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2001,10,0.0,0.021301506,0.0,0.20202036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7766781,0.0,0.0,0.0
109,2001,10,0.10021845,0.0,0.0,0.0,0.0,0.0,0.20195018,0.08422603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10533432,0.0,0.50827104,0.0
110,2001,10,0.29498294,0.0,0.0,0.0,0.12036413,0.0,0.26647013,0.0,0.0,0.0,0.0,0.0,0.0,0.051393714,0.0,0.0,0.0,0.045610208,0.0,0.22117878
111,2001,10,0.0,0.0,0.17730571,0.0,0.0,0.0,0.0032528483,0.00019972381,0.012490657,0.0,0.11824491,0.0,0.06875027,0.3393201,0.0054760366,0.0,0.0,0.024527986,0.2504319,0.0
112,2001,6,0.0,0.0,0.0,0.023106987,0.34621018,0.0,0.15516451,0.0,0.0,0.0,0.0,0.0,0.0,0.24348973,0.0,0.0,0.0,0.23202856,0.0,0.0
113,2001,6,0.0,0.0,0.0,0.072859064,0.0,0.0,0.27144238,0.0017472801,0.029035933,0.16220522,0.0,0.0,0.04768714,0.0,0.043031074,0.28608954,0.0,0.0,0.085902356,0.0
114,2001,6,0.0,0.0,0.0,0.0,0.0,0.17646286,0.0,0.0,0.0,0.033526268,0.0,0.36775693,0.0,0.0,0.0,0.0,0.0,0.0,0.42225397,0.0
115,2001,6,0.0,0.0,0.039319992,0.0,0.0,0.7106449,0.0,0.0,0.15145658,0.0,0.0,0.0,0.0,0.09857858,0.0,0.0,0.0,0.0,0.0,0.0
116,2001,6,0.0,0.0,0.12938558,0.27252507,0.0,0.0,0.045970038,0.042399634,0.0,0.0,0.48562232,0.0,0.0,0.02409741,0.0,0.0,0.0,0.0,0.0,0.0
117,2001,6,0.26444244,0.0,0.054127425,0.0,0.0,0.0,0.06353224,0.0,0.0,0.0,0.17834873,0.0,0.0,0.0,0.2637626,0.0,0.0,0.0,0.17578661,0.0
118,2001,6,0.0,0.14851034,0.0,0.053441007,0.0,0.0,0.02675929,0.3965349,0.0,0.0,0.0,0.0,0.05946275,0.0,0.0,0.0,0.28708404,0.0,0.028207714,0.0
119,2001,12,0.0,0.15662888,0.0,0.06902353,0.0,0.0,0.0,0.113881476,0.02226241,0.0,0.0,0.0,0.050331492,0.0,0.0,0.0,0.39120504,0.0,0.19666724,0.0
120,2001,12,0.0,0.0,0.0,0.06041072,0.22606345,0.0,0.0,0.0,0.0,0.0,0.076350555,0.0,0.0,0.0,0.0,0.0,0.0,0.01885084,0.61832446,0.0
121,2001,12,0.0,0.0,0.0,0.0,0.8629009,0.0,0.0,0.09239327,0.0,0.0,0.0,0.0,0.0,0.044705823,0.0,0.0,0.0,0.0,0.0,0.0
122,2001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41675067,0.22306448,0.29001054,0.0,0.0,0.0,0.0,0.0,0.07017428
123,2001,12,0.06868367,0.0,0.0,0.0,0.5158016,0.0,0.20585862,0.0,0.0,0.0,0.09633335,0.0,0.0,0.0,0.0,0.0,0.0,0.011344091,0.101978675,0.0
124,2001,12,0.0,0.0,0.0,0.0,0.89133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10866998,0.0,0.0,0.0,0.0
125,2001,12,0.13824551,0.0,0.0,0.0,0.62124693,0.0,0.03607016,0.07125998,0.0,0.0,0.0,0.0,0.0,0.018410033,0.022278262,0.0,0.0,0.04517446,0.047314644,0.0
126,2001,12,0.037981473,0.0,0.0,0.0,0.64206016,0.0,0.11019124,0.0,0.0,0.0,0.04430093,0.0,0.0,0.0,0.0,0.0,0.0,0.009213449,0.1562527,0.0
127,2001,12,0.15042882,0.0,0.0,0.0,0.71127135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13829984,0.0,0.0,0.0,0.0
128,2001,12,0.0,0.0,0.0,0.043622054,0.53442115,0.0,0.09527911,0.0,0.1279636,0.0,0.0,0.0,0.0,0.11437215,0.0,0.0,0.0,0.0,0.08434193,0.0
129,2001,12,0.034167502,0.0,0.0,0.13148852,0.0,0.5529234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28142065,0.0,0.0,0.0
130,2001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.20731905,0.0,0.0,0.0,0.0,0.36938944,0.1852386,0.10778854,0.0,0.0,0.035063203,0.01710627,0.0,0.07809486
131,2001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18440835,0.50133705,0.24551022,0.0,0.0,0.0,0.0,0.0,0.068744384,0.0
132,2001,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12904747,0.13769887,0.0,0.0,0.020569835,0.71268386,0.0
133,2001,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015678266,0.0,0.28927648,0.0,0.0,0.28741974,0.0,0.0,0.13590215,0.17049475,0.0,0.0,0.10122862
134,2001,4,0.0,0.06001523,0.088168666,0.0,0.0,0.095939636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07338328,0.68249315,0.0,0.0,0.0
135,2001,4,0.0,0.0,0.0,0.0,0.5317592,0.0,0.0,0.0664628,0.0,0.31380197,0.0,0.0,0.0,0.087976046,0.0,0.0,0.0,0.0,0.0,0.0
136,2001,4,0.08520431,0.0,0.0,0.0,0.71929866,0.0,0.103463225,0.092033856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
137,2001,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2001,4,0.0,0.0,0.0,0.0,0.2300242,0.0,0.29897282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10473107,0.0,0.036568567,0.0,0.3297033,0.0
139,2001,4,0.0,0.0,0.0,0.0,0.0,0.0,0.33952397,0.0,0.0,0.0,0.0,0.022441806,0.0,0.0,0.0,0.0,0.0,0.0,0.50520754,0.13282667
140,2001,4,0.0,0.0,0.0,0.0,0.0,0.0,0.37612575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62387425,0.0
141,2001,7,0.0,0.0,0.12571116,0.18814072,0.5322742,0.0,0.0,0.13315439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020719528,0.0,0.0,0.0,0.0
