docID,year,month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19
26,2000,10,0.47714072,0.33113262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19172671,0.0,0.0,0.0
27,2000,10,0.0,0.0,0.19279853,0.0,0.0,0.0,0.0,0.0,0.12589605,0.0,0.28189895,0.0,0.074795894,0.0,0.0,0.32461062,0.0,0.0,0.0,0.0
28,2000,4,0.17501312,0.0,0.2675525,0.0,0.048313793,0.0,0.06407113,0.06594863,0.0,0.0,0.29211465,0.0,0.017325683,0.069660515,0.0,0.0,0.0,0.0,0.0,0.0
29,2000,8,0.17146038,0.0,0.17010294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043128014,0.14641313,0.08238954,0.2654406,0.0,0.0,0.12106542,0.0,0.0
30,2000,8,0.38597095,0.001628021,0.0,0.0,0.0,0.0,0.0,0.20697677,0.0,0.0,0.34996894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05545523
31,2000,7,0.0,0.0,0.22765489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36256236,0.4097828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2000,7,0.0,0.0,0.14033332,0.3289543,0.0,0.0,0.0,0.0,0.0,0.0,0.24946181,0.0,0.0,0.28125054,0.0,0.0,0.0,0.0,0.0,0.0
33,2000,7,0.0,0.0,0.0,0.5470879,0.0,0.0,0.0,0.0,0.0,0.0,0.11877384,0.23899065,0.0,0.0,0.0,0.0,0.0,0.09514762,0.0,0.0
34,2000,9,0.0,0.0,0.66492313,0.0,0.0,0.0,0.0,0.11733264,0.0,0.0,0.0,0.109559305,0.0,0.0,0.0,0.100235894,0.007949056,0.0,0.0,0.0
35,2000,2,0.0,0.0,0.59572124,0.0013477604,0.0,0.0,0.0,0.0,0.0,0.0,0.30596212,0.0,0.0,0.0,0.0,0.096968964,0.0,0.0,0.0,0.0
36,2000,2,0.19819266,0.13132772,0.0,0.0,0.0,0.40522718,0.0,0.19972238,0.0,0.0,0.06553004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2000,2,0.0,0.27511644,0.101096734,0.02367492,0.0,0.0,0.0,0.0,0.0,0.0,0.44132757,0.0,0.05598661,0.0,0.0,0.026996924,0.0,0.07580072,0.0,0.0
38,2000,3,0.0,0.0,0.23820391,0.39299592,0.07043211,0.0,0.0,0.0,0.0,0.0,0.0,0.25387895,0.0,0.0,0.0,0.0,0.0,0.04448907,0.0,0.0
39,2000,3,0.0,0.0,0.09989682,0.3515441,0.0,0.0,0.0,0.13596743,0.0,0.0,0.39229634,0.0,0.0,0.0,0.020295229,0.0,0.0,0.0,0.0,0.0
40,2000,11,0.0,0.0,0.1453579,0.0,0.1288814,0.0,0.0,0.53041655,0.0,0.0,0.19534416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2000,11,0.5896049,0.0,0.0,0.0,0.0,0.30322728,0.0,0.0,0.0,0.096463464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010704319
42,2000,11,0.03072123,0.0,0.12845936,0.0,0.5458953,0.0,0.0,0.29492408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2000,11,0.0,0.0,0.8509492,0.0,0.0,0.0,0.06596085,0.0,0.0,0.0,0.08308993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2000,11,0.0,0.0,0.12891227,0.0,0.0,0.066343874,0.0,0.20679615,0.113258414,0.10580602,0.0,0.0,0.0,0.0,0.08781345,0.04924358,0.0,0.22014555,0.0,0.02168076
45,2001,1,0.0,0.044500045,0.0,0.0,0.0,0.2985913,0.0,0.28032562,0.0,0.0,0.087715216,0.0,0.0,0.0,0.0,0.1250788,0.13350411,0.0,0.030284813,0.0
46,2001,1,0.0,0.0,0.026116155,0.0,0.0,0.0001273811,0.0,0.32893068,0.0,0.052114286,0.11043114,0.0,0.0,0.0,0.0,0.15583728,0.0,0.25161693,0.074826166,0.0
47,2001,1,0.0,0.0,0.27834994,0.2602766,0.0,0.0,0.0,0.37201288,0.0,0.0,0.08936068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2001,1,0.0,0.0,0.45777842,0.0,0.0,0.30943298,0.0,0.020492328,0.0,0.0,0.18945108,0.0,0.022845143,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2001,1,0.0,0.0,0.0,0.07517471,0.02282315,0.0,0.0,0.220071,0.0,0.18709233,0.0,0.0,0.0,0.01862431,0.0,0.18162715,0.0,0.2945873,0.0,0.0
50,2001,1,0.36925805,0.03494568,0.09956625,0.0,0.0,0.0,0.0,0.30581293,0.0,0.0,0.0,0.0,0.0,0.0,0.10461837,0.08579868,0.0,0.0,0.0,0.0
51,2001,2,0.31197783,0.0,0.12033127,0.0,0.0,0.0,0.0,0.026434341,0.0,0.0,0.060509097,0.0,0.0,0.0,0.27473214,0.20601523,0.0,0.0,0.0,0.0
52,2001,2,0.12880751,0.0,0.0,0.0,0.0,0.0,0.0,0.032077853,0.0,0.0,0.0,0.0,0.0,0.0,0.25414196,0.0,0.5849727,0.0,0.0,0.0
53,2001,2,0.0,0.0,0.0,0.062381633,0.0,0.5463342,0.0,0.06817675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31277743,0.0,0.0,0.010329985
54,2001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43880302,0.0,0.0,0.033137877,0.0,0.0,0.1202761,0.0,0.40778294,0.0,0.0,0.0,0.0
55,2001,2,0.015156679,0.0,0.0,0.0,0.0,0.041474756,0.0,0.51723766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1850599,0.24107103,0.0,0.0,0.0
56,2001,2,0.5308001,0.0,0.1377353,0.0,0.0,0.052956592,0.048945654,0.14081295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08874944,0.0,0.0,0.0,0.0
57,2001,2,0.0,0.0,0.6628912,0.0,0.26814386,0.0,0.0,0.0,0.0,0.06896492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2001,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15035045,0.0,0.062032755,0.33824998,0.4159757,0.03339117,0.0
59,2001,5,0.4444101,0.0,0.12531473,0.0,0.0,0.0,0.0,0.20277363,0.0,0.0,0.22750157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2001,5,0.60183007,0.15951222,0.0,0.0,0.0,0.06856538,0.0,0.0,0.0,0.10134392,0.06874836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2001,5,0.0,0.0,0.019636856,0.0,0.2550858,0.56123006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09619476,0.016055558,0.051797017
62,2001,5,0.0,0.0,0.22583157,0.0,0.0,0.0,0.0,0.26666418,0.0,0.0,0.067436166,0.0,0.0,0.044654973,0.0,0.16643062,0.0,0.22898251,0.0,0.0
63,2001,5,0.3367459,0.041571446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1893873,0.0,0.0,0.41374177,0.0,0.018553618,0.0,0.0,0.0,0.0
64,2001,5,0.065586545,0.0,0.09591892,0.0,0.0,0.03291893,0.0,0.081354395,0.0,0.0,0.12727512,0.0,0.0,0.0,0.0,0.16514416,0.3894838,0.0,0.04231808,0.0
65,2001,8,0.32721376,0.0,0.100170076,0.0,0.120522164,0.08691581,0.0,0.25504297,0.0,0.0,0.11013522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2001,8,0.0,0.0,0.22294678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56219685,0.0,0.2148563,0.0,0.0
67,2001,8,0.0,0.0,0.10861611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64958113,0.0,0.24180274,0.0,0.0,0.0,0.0
68,2001,3,0.0,0.13463898,0.05878229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04394563,0.0,0.6175006,0.14513248,0.0,0.0,0.0
69,2001,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43427494,0.0,0.0,0.0,0.0,0.0,0.0,0.052962475,0.4463303,0.06643235,0.0,0.0,0.0
70,2001,3,0.0,0.0,0.39348546,0.016386917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06615295,0.0,0.44618842,0.0,0.017186873,0.060599305,0.0
71,2001,3,0.19820374,0.0008514967,0.06867216,0.0,0.0,0.0975324,0.0,0.11587432,0.0,0.0,0.0,0.4852968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03356909
72,2001,3,0.29182553,0.0,0.25887248,0.0,0.0,0.1252539,0.0,0.06279748,0.0,0.0,0.17761493,0.0,0.0,0.0,0.0,0.04788979,0.0,0.0,0.0,0.03574589
73,2001,3,0.0,0.0,0.0,0.0,0.0,0.7341782,0.0,0.24487191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020949947,0.0,0.0
74,2001,3,0.0,0.0,0.0684312,0.06532127,0.0,0.0,0.041815426,0.2711042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22974737,0.32358047,0.0,0.0,0.0
75,2001,6,0.055665426,0.014697481,0.0,0.0,0.0,0.05448983,0.0,0.0,0.0,0.0,0.20820947,0.0,0.0,0.5507896,0.0,0.013011568,0.0,0.103136584,0.0,0.0
76,2001,6,0.4917511,0.16586806,0.0,0.0,0.0,0.0,0.0,0.33334166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009039218,0.0,0.0,0.0,0.0
77,2001,6,0.0,0.0,0.15343396,0.0,0.0,0.0,0.0,0.13333564,0.0,0.0,0.0,0.0,0.0,0.29200196,0.0,0.0,0.0,0.4212284,0.0,0.0
78,2001,6,0.0,0.0,0.2770254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21822058,0.0,0.504754,0.0,0.0,0.0,0.0
79,2001,6,0.0,0.057519075,0.48213762,0.055760562,0.25198475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15259805,0.0,0.0,0.0,0.0
80,2001,12,0.07485817,0.0,0.28216994,0.018653257,0.0,0.0,0.0,0.12805392,0.0,0.0,0.057930805,0.0,0.0,0.0,0.0,0.0,0.4383339,0.0,0.0,0.0
81,2001,12,0.0,0.0,0.6459028,0.0,0.0,0.022841694,0.0,0.0,0.0,0.0,0.27857345,0.0,0.049599875,0.0,0.0,0.0030820596,0.0,0.0,0.0,0.0
82,2001,12,0.0,0.0,0.1413495,0.0,0.13761164,0.57347137,0.0,0.0,0.013702257,0.0,0.0982211,0.0,0.03564418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2001,4,0.0,0.0,0.0,0.0,0.0,0.1291742,0.060920633,0.0,0.053721868,0.0,0.0,0.026864026,0.2645628,0.0,0.08078291,0.3839735,0.0,0.0,0.0,0.0
84,2001,4,0.40806913,0.16166162,0.0,0.0,0.0,0.09610914,0.0,0.28039166,0.0,0.0,0.053768568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,2001,4,0.4594361,0.0,0.0,0.0,0.0,0.28087106,0.0,0.10815912,0.15153374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,2001,4,0.0,0.0,0.0,0.0,0.114961065,0.0,0.0,0.0,0.0,0.26024836,0.0,0.0,0.0,0.0,0.0,0.100693345,0.10057736,0.21142589,0.0,0.21209392
87,2001,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22365314,0.26122707,0.2075674,0.0,0.0,0.30755243,0.0,0.0,0.0,0.0
88,2001,4,0.35103592,0.0772127,0.0,0.0,0.0,0.023454383,0.0,0.3457934,0.0,0.035388142,0.0,0.0,0.0,0.0,0.0,0.0,0.05337471,0.04701585,0.0,0.066724785
89,2001,4,0.052648414,0.0,0.0,0.0,0.0,0.4901219,0.0,0.0068342467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072808914,0.37758648,0.0,0.0
90,2001,4,0.0,0.0,0.16983226,0.13399297,0.0128466105,0.0,0.0,0.30558285,0.0,0.07559777,0.0,0.0,0.0,0.0,0.0,0.2705806,0.0,0.0,0.031566966,0.0
91,2001,4,0.069474556,0.013814483,0.1615569,0.008841436,0.029768204,0.17862104,0.0,0.117427304,0.0,0.0,0.0,0.0,0.0,0.0,0.0147083085,0.36121586,0.0,0.0,0.044571966,0.0
92,2001,7,0.0,0.0,0.13851514,0.0,0.0,0.030122474,0.0,0.13307032,0.0,0.0,0.059550572,0.0,0.0,0.30997694,0.0,0.053240314,0.1792845,0.0,0.09623979,0.0
93,2001,7,0.014631802,0.0,0.39257318,0.02848694,0.0,0.18904024,0.0,0.25652385,0.028503953,0.0,0.0,0.07009369,0.0,0.0,0.0,0.020146372,0.0,0.0,0.0,0.0
94,2001,7,0.71337944,0.0,0.0,0.0,0.0,0.0,0.0,0.1925597,0.0,0.0,0.033420037,0.0,0.0,0.0,0.0,0.0,0.06064084,0.0,0.0,0.0
95,2001,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47704417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29214376,0.23081218,0.0,0.0,0.0
96,2001,11,0.0,0.0,0.30419752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20902087,0.0,0.094908915,0.0,0.3918727,0.0,0.0,0.0,0.0
97,2001,11,0.0,0.028155291,0.38756624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080612615,0.12303361,0.14034152,0.0,0.09253975,0.14775099,0.0,0.0,0.0,0.0
98,2001,11,0.0,0.0,0.09436703,0.0,0.0,0.0,0.0,0.68426466,0.0,0.19749603,0.023872219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2001,11,0.20641601,0.2264156,0.34510666,0.0,0.0,0.0,0.0,0.1359224,0.0,0.0,0.040287122,0.0,0.0,0.0,0.0,0.0458522,0.0,0.0,0.0,0.0
100,2001,11,0.0,0.0,0.0,0.0,0.0,0.4800066,0.0,0.21019784,0.0,0.07480553,0.0,0.0,0.0,0.0,0.0,0.07886361,0.027396675,0.12872979,0.0,0.0
101,2001,11,0.0,0.0,0.0,0.0,0.50235736,0.0,0.0,0.19868308,0.0,0.0,0.07451945,0.0,0.0,0.1298413,0.0,0.0576945,0.0,0.036904346,0.0,0.0
102,2001,11,0.39858896,0.15320735,0.0,0.04241171,0.0,0.07127803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33451393,0.0,0.0,0.0,0.0
103,2002,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1914149,0.048656903,0.0,0.16019534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16062522,0.4391076
104,2002,12,0.6329459,0.09690044,0.077418625,0.0,0.0,0.08022087,0.0,0.0,0.0,0.0,0.11251419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2002,10,0.606203,0.39379698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2002,10,0.33370605,0.017381143,0.15841362,0.0,0.0,0.0,0.0,0.12469522,0.0,0.0,0.10243148,0.0,0.0,0.0,0.0,0.20134431,0.0,0.0044669476,0.0,0.057561193
107,2002,10,0.4252962,0.0,0.12565434,0.0,0.0,0.0,0.0,0.2502373,0.0,0.0,0.18225126,0.0,0.0,0.0,0.0,0.016560955,0.0,0.0,0.0,0.0
108,2002,11,0.033439405,0.0,0.0,0.0,0.0,0.0,0.0,0.31031904,0.0,0.057197332,0.2387339,0.0,0.0,0.0,0.35549578,0.0,0.004814588,0.0,0.0,0.0
109,2002,11,0.0,0.0,0.0,0.0,0.084615424,0.0,0.0,0.20254064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17782363,0.2318599,0.3031604,0.0,0.0
110,2002,3,0.0,0.073405534,0.004905968,0.0,0.0,0.23802151,0.0,0.50121164,0.0,0.0,0.0,0.0,0.015874838,0.0,0.01416341,0.15241715,0.0,0.0,0.0,0.0
111,2002,3,0.24065188,0.0,0.0,0.0,0.0,0.0,0.0,0.55422485,0.0,0.0,0.0,0.0,0.0,0.0,0.004828671,0.15589406,0.0,0.0,0.04440062,0.0
112,2002,3,0.0,0.0,0.017364027,0.0,0.0,0.0,0.0,0.2522942,0.0,0.0,0.39357674,0.0,0.0,0.019953994,0.28592774,0.0,0.0,0.03088323,0.0,0.0
113,2002,3,0.0,0.0,0.10410184,0.0,0.16237603,0.3917124,0.0,0.34180975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2002,8,0.0,0.0,0.21456377,0.0,0.054251418,0.41051203,0.0,0.0,0.0,0.18775469,0.0,0.0,0.01823031,0.0,0.0,0.114687815,0.0,0.0,0.0,0.0
115,2002,7,0.49078417,0.5092159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2002,7,0.0,0.0,0.41359448,0.0,0.0,0.0,0.0,0.14800443,0.0,0.0,0.29565004,0.0,0.0,0.0,0.08074531,0.0,0.062005755,0.0,0.0,0.0
117,2002,7,0.0,0.0,0.0,0.0,0.0,0.11900838,0.0,0.14021501,0.0,0.0,0.0,0.0,0.0,0.12385901,0.024057627,0.09651721,0.011268259,0.4850745,0.0,0.0
118,2002,6,0.0,0.0,0.36174482,0.0,0.0,0.0,0.0,0.27598956,0.0,0.0,0.024805497,0.0,0.22393854,0.0,0.0,0.11352159,0.0,0.0,0.0,0.0
119,2002,6,0.019930284,0.0,0.032704085,0.032361966,0.033326115,0.53508705,0.0,0.0,0.0,0.0,0.065196685,0.18624821,0.02357623,0.0,0.01895576,0.020634277,0.0,0.0,0.0,0.03197938
120,2002,4,0.13470677,0.0,0.0,0.038304474,0.0,0.08224246,0.0,0.0,0.029265758,0.0,0.0,0.07511648,0.0,0.0,0.64036405,0.0,0.0,0.0,0.0,0.0
121,2002,4,0.52524954,0.042060204,0.0,0.0,0.0,0.0,0.0,0.30234385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303464,0.0,0.0,0.0,0.0
122,2002,4,0.0,0.0,0.0,0.054671053,0.0,0.0,0.0,0.7386531,0.0,0.0,0.0,0.0,0.0,0.0,0.08567093,0.0,0.0,0.0,0.08502353,0.035981376
123,2002,4,0.0,0.0,0.012851619,0.0,0.0,0.44594914,0.0,0.0,0.34199664,0.0,0.19920258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,2002,4,0.4001149,0.0,0.0,0.0,0.0,0.22578725,0.0,0.0,0.0,0.0,0.22291115,0.0,0.1511867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,2002,4,0.0,0.0,0.100159466,0.0,0.0,0.00096346095,0.0,0.4353359,0.0112509215,0.0,0.0,0.0,0.0,0.0,0.0,0.23010583,0.22218442,0.0,0.0,0.0
126,2002,1,0.0,0.0,0.022533812,0.0,0.0,0.0,0.014814309,0.2716398,0.0,0.122766815,0.009806275,0.0,0.0,0.067318976,0.45243528,0.0,0.0012569475,0.037427764,0.0,0.0
127,2002,1,0.40708765,0.0,0.16193263,0.0,0.0,0.04566316,0.0,0.09561705,0.0,0.05630216,0.2333975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
128,2002,1,0.0,0.031982172,0.0,0.05587149,0.13449363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23258556,0.54506713,0.0,0.0,0.0,0.0
129,2002,1,0.65625286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20031041,0.0,0.0,0.0,0.0,0.044424754,0.09901195,0.0,0.0,0.0
130,2002,1,0.0,0.1441054,0.0,0.0,0.0,0.0,0.29845533,0.2761978,0.0,0.09447218,0.0,0.0,0.0,0.12873085,0.058038473,0.0,0.0,0.0,0.0,0.0
131,2002,1,0.0,0.0,0.0,0.0,0.0,0.4988173,0.0,0.0,0.0,0.06383432,0.0,0.0,0.06691649,0.0,0.021749023,0.090184234,0.0,0.0,0.2584986,0.0
132,2002,1,0.053244956,0.0,0.25524926,0.0,0.0,0.11158992,0.0,0.42307135,0.016423458,0.0,0.0,0.0,0.0,0.0,0.0,0.06812717,0.060295768,0.0119982045,0.0,0.0
133,2002,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17688951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21941137,0.60369915,0.0,0.0
134,2002,9,0.0,0.0,0.64534044,0.03757811,0.0,0.0,0.0,0.2568631,0.0,0.0,0.04891956,0.0,0.011298898,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2002,9,0.0,0.0,0.15873408,0.0,0.0,0.0,0.0,0.4191189,0.0,0.0,0.094345175,0.0,0.0,0.03694054,0.0,0.22387002,0.0,0.0,0.038920086,0.028071215
136,2002,9,0.0,0.052243114,0.0,0.0,0.0,0.19976953,0.0,0.27147916,0.02658358,0.0,0.0,0.0,0.0,0.0,0.0,0.05609712,0.0,0.39382747,0.0,0.0
137,2002,2,0.0,0.0,0.16334283,0.0,0.012607744,0.0,0.0,0.30098605,0.0,0.05829453,0.38617748,0.078591384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
138,2002,2,0.0,0.006577785,0.0,0.078630984,0.005171828,0.0,0.0,0.23277928,0.0,0.0,0.6669157,0.0,0.0,0.0,0.0,0.009924406,0.0,0.0,0.0,0.0
139,2002,2,0.0,0.25466117,0.0,0.0,0.0,0.0,0.0,0.1476247,0.0,0.0,0.072659396,0.0,0.0,0.0,0.0,0.07531871,0.449736,0.0,0.0,0.0
