year,month,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,date
2000,6,106.39399767667506,37.917516099329255,82.67079772020828,344.1625017950846,42.64495838422867,88.32789515301964,74.3970191260838,72.74450021699073,273.3040514497741,150.5250188997741,235.9629898825719,216.31990664382704,88.4434421665083,31.83251979288991,59.1949063764661,219.3921451357516,216.90787043134293,91.48304501428136,263.78711193049423,157.80536859621532,703.3091378757505,110.00251695587198,157.97141305524715,415.13473810859404,60.60653665395541,425.5427010571427,99.01729245606715,182.80416104924706,253.7347257052827,45.827828369253965,95.79744625754364,201.67835936275708,72.25008115254413,53.446521321820065,88.59412845349165,337.2101315842745,163.44346557474228,254.43348830477987,44.07799538342937,49.308954971934625,151.16244008315456,301.95643150421216,217.8882639434506,283.8554733720255,215.2646325348755,421.07678934449143,230.03533802925384,49.65301146078889,58.476450816382815,157.85462038025545,2000-06-11
2000,7,100.67573594331199,78.6863255962815,97.09606242791696,358.6253505829047,39.78161833261853,79.81277181516182,66.12149033281128,103.48081282728808,248.4146143858354,109.19756013664518,240.0144580723251,262.93957857078254,82.34762597927076,30.005742458782244,46.50715028443761,236.33697952642646,194.51002128750818,89.28225622500871,289.98862269098964,161.22907946345748,636.6520793153111,128.33463853108267,137.60840931031603,363.3094293752506,64.66103920982418,341.9313220836021,126.32301065475528,157.8587213308734,210.81392733031706,53.91129201956719,106.71263002561244,204.1409980799822,105.11531372954609,62.433804758898866,96.51262531736766,299.8876684743402,173.46831049492374,265.9051154650317,41.92487529533949,57.26891321159777,169.01263040625898,277.4884435982048,232.51410185762182,259.49596620427997,212.4136222962198,397.624153330733,199.41932330740116,42.8927789721418,65.1828415514477,161.0590546926099,2000-07-11
2000,8,73.83510005377676,108.62841862349248,91.785739061167,416.64994462840235,56.09864364389464,158.46797939700892,75.49475212392795,82.11085299546933,269.585561007689,120.35152292416079,255.6816829868262,285.4125902565576,80.1565855322042,21.529284953124435,71.48629640120437,243.78750147070483,263.3634558094037,61.873553235928874,265.4317602664265,161.36865197900818,741.8043132375842,139.95381098137216,130.11174849632857,327.0763287260736,74.77400422251782,316.0069712178604,134.43734901373776,84.11493322382077,257.3477775583632,44.147080174933215,103.51937401480782,171.8960554196768,120.95891714587728,73.66797977428308,130.81629869826963,289.7900765177414,154.00266582764507,247.34044703321197,65.01568150203474,68.95145569730363,120.21477117387184,288.4765777778207,220.58427456296837,253.96610454966094,223.9612180847086,367.520480277883,198.9043955916276,48.62925322873599,95.07625990729524,198.02926236850882,2000-08-11
2000,9,201.26671183573242,127.8534599240801,85.78820153436901,368.1691824194765,41.05723143926364,140.7257825390241,110.23084430935172,145.4578836016805,306.30038416907166,167.681487323733,285.1587847519056,402.8469522898961,116.96287896041146,30.054543740962412,124.90381167197476,202.4609365653135,285.7182063473004,99.40992691642126,198.0947503395659,205.88704286159893,820.7994818563136,130.31178720620625,199.76869951469104,440.7082867293695,74.30268434307736,495.5576969135007,195.42059115312261,152.85962986430664,290.1735764921598,75.70374252001982,143.55354676716505,221.28130501969204,91.09978284104031,93.33107686680628,203.45558706859825,419.23702538355406,251.31240347954827,357.1226918412515,45.82015083875745,96.44061159528512,192.44682807075387,353.4009648950258,283.29020839004033,310.56482777304694,262.2676419467239,484.2881922114434,251.43788355642795,34.481145684030636,75.21358688732063,215.809323554877,2000-09-11
2000,10,99.0474180461558,214.7348681081304,98.65106915394979,415.37157055280494,48.82736476778076,183.25021113439038,105.44251211824078,255.27682370408326,268.3468378657558,161.13917425592973,309.99506317456394,400.44404932624747,110.84585990940185,22.66248537127423,181.98614907149727,254.70440248286485,307.6739401598321,150.97953674020857,204.73569912749866,230.77369612690808,829.277802247388,152.39605141815886,197.16495481896482,479.8597520110693,94.84297519584125,487.7280473160434,230.60613194718186,168.96461882166318,302.2513454496376,130.2036319092849,158.60952528390555,257.6081745915142,139.97486087966175,117.46676402569535,180.3497298559195,474.2469318593772,333.5286406141637,413.7608565058909,71.77745650241282,92.82923536312308,222.29953813892413,438.47139330881856,356.4173932182668,344.59364642250273,300.8300740713006,574.7426107710637,293.39387529624423,45.92518705078698,112.46155649863108,255.91170765434816,2000-010-11
2000,11,97.27135367729126,184.9303886236204,116.95819625576094,428.5943350255776,57.00137642035729,169.58786515551208,100.55306830342468,206.93801537703519,315.6199203406128,216.1709337739201,323.9706859426884,430.9560404923086,103.04175798452906,35.52130805733742,175.82976129225443,237.3444220876159,332.6041658522175,213.76505680653034,176.76447025781195,219.3425989643489,842.7187116311478,142.78245456236925,177.3796139793642,529.3053513178643,79.44829058816467,534.2555854695829,257.61987163198,173.2054510348415,340.8588575226552,74.84257938038894,151.34402791681566,259.9066870411833,143.7915662575364,152.3909424651585,196.85257343504688,532.1767372819326,341.43265775662263,460.02923488151305,68.44783179054156,83.7858939449338,215.1119046878809,482.8444018354848,372.95746242698965,361.78697830230584,287.9658143578216,578.1041696529812,335.58723236155646,43.428278305702506,114.90985764054346,253.80493662382014,2000-011-11
2000,12,67.18897987697987,167.9839099251118,85.55482070482779,406.84603375912667,42.57009363426255,119.36137242349051,110.01489172542726,171.01984770004535,316.5425401617607,224.23795503542706,304.45552378656623,390.48673434508237,93.91867982394675,45.19023517829323,183.34704666757602,199.0697102441135,328.89469402891467,202.73453514360028,186.59612243241068,232.670950868487,841.5490879965157,154.47179985460056,177.2092079591248,521.8335764827518,71.77988367035009,569.8119561735709,239.74161255343037,240.90591972787178,345.47545886799657,101.04884238042803,169.79271749726934,243.12671303951325,91.31994014301632,143.75866411179734,153.5348917241348,478.6352228386122,334.76038635833794,427.77541369883863,69.41309651619449,81.77663783515396,204.46639183160187,450.38729794848905,350.26785888594526,345.2653025117811,263.3003385881055,559.5907665851239,344.16043688233674,42.63350380532404,95.55320181675692,250.7500777120182,2000-012-11
2001,1,101.7855034627431,159.976132454697,109.852201654394,352.8749026818857,58.28102827812713,111.27189350694971,104.49662342797203,186.28110668937995,327.24081439203445,231.10208899498775,303.25687165937916,480.09723793515207,100.03593509246608,46.86899722410929,174.28224429491982,172.88083049460602,357.63190394648126,120.2362292823511,139.04779900863554,200.7120366890243,688.8636912395444,131.295312507088,215.8347329949771,482.0928362522295,62.14826825029357,476.72582769631515,284.7212710264461,166.61772008368118,379.81165131029485,69.53119290650346,153.8476980462741,226.17194652968087,103.59533967944938,155.39341203765304,183.54387360844032,465.1714377535981,331.6810856971867,404.7003934484386,45.4566861327969,70.0799471368318,194.57096857564667,448.7658343581969,353.6732628103542,319.30837528038586,258.1641376565737,534.9418809840915,352.07298345944,43.60186392704277,98.10715791358862,219.295410632529,2001-01-11
2001,2,78.93748483809985,183.09594655273597,92.74900824163947,412.71715727698177,76.14577064603183,109.18363113253739,95.0926911647313,144.71713986253755,347.84152558842794,239.7780690220999,340.2588479165067,410.9561337240494,102.1602507787273,67.50862016107314,180.3556978159556,173.13291669796635,368.17003581685765,105.06490083407988,134.380141560883,202.34589769510518,759.75974098084,145.1845014951547,215.4119556144589,457.40201644279557,67.46374042488152,519.4943417689228,290.9194471475415,198.124001860111,374.93027032855366,77.25417700794166,171.93662197763194,252.37805122070003,136.53347954997903,147.1088678933358,175.28000213294197,499.7277040887303,336.9521870953153,444.4535097287299,66.4740562790996,93.97080115047746,163.674566731928,444.93406935565406,348.3843282632819,330.7182824568747,253.87550406903534,506.7072747886319,336.178926280052,43.70282390007846,90.56895063008555,227.4037343704045,2001-02-11
2001,3,98.07862014636491,196.1505480705295,101.23959094813478,464.0978783328571,75.05920524041592,140.00318541932094,97.49996951294116,202.50299393988246,340.4372913351371,194.9268430758757,270.679846724927,470.9522611228525,86.338499653915,54.27188897529761,175.3444741287891,211.00782585097187,376.849525984543,97.74609237562976,210.96663133559065,231.73915460360624,775.8851866759547,125.66270447322741,216.592579509004,406.4320381856723,75.82982335960553,468.0025673996017,284.7910788718989,156.6757410726498,368.9495508482438,80.81158786287179,151.57347436003244,198.48212386864986,113.30002338617916,157.29941146154502,208.66854901855834,436.43075092198524,289.1664418839972,396.24621078187306,57.191158510730055,86.06764024906356,194.25647292492147,397.8359795029318,328.6308164464944,331.4710875338048,250.987583210632,529.2717016516311,273.80210809246137,48.79944950917671,101.47015431411167,229.84321275332593,2001-03-11
2001,4,105.4719398432702,220.24320484517682,129.82169917061418,448.58395586506737,64.67992728128478,138.86119549872345,108.30735161154202,177.1618185147444,327.32426663066565,247.9877314022114,356.8016267058056,496.71325058897486,155.90250361696755,47.25961885500353,179.9124836147532,194.57206465368802,376.5779789070168,128.95883174812568,174.22601848573032,252.76200097203017,910.5346108467392,158.5606313027239,202.9057785266364,482.34251019692897,60.06981670931775,645.821077313481,285.0129416785183,245.2255049544972,380.3668816743555,115.25774690132923,300.8762382382891,281.56602673546104,89.77147193987226,182.6892386830223,213.72637725607674,506.0066495232434,344.30258259044007,474.94003267982356,92.33681590063604,85.61941492484571,190.38641981818665,462.3621467755219,387.91269284009525,389.88452279849287,271.44136155578906,630.9287412843759,315.7992233177314,60.72067617691481,121.20038705284381,279.64534597971067,2001-04-11
2001,5,89.62167627401814,194.37576134552202,95.2512725037016,421.87133871321765,56.1513735150131,119.64737598891415,115.19998448596664,186.72224419395337,262.98899024166934,211.50741781631575,309.67361332308747,505.4169969168162,102.65753862216808,42.99324349548468,214.43121051716656,243.70080416274521,351.2805600103544,127.65844640385566,193.5300805278744,220.50012679510826,825.4516575606659,128.8965517714604,213.05367838920867,412.63217623876153,79.34152218069826,484.61250355754777,292.80304895909643,157.62056094464774,310.65781324957015,99.74752483156014,186.24393120037857,228.84072248168417,127.27323257524712,156.9665762115545,196.13737530624965,420.2124184457264,302.5043910352583,408.11751644122893,73.2153261413876,84.93737844400273,177.1679985672919,407.81576504792406,337.46104305457345,317.6854729988275,233.20328719114832,530.9194080192043,287.73089158853946,51.11110350536848,90.82332303917983,244.2376163313102,2001-05-11
2001,6,100.61991370970968,215.77153525560624,93.91090354738432,425.74200114644947,52.99942904645007,133.25148435113448,97.80967355749584,237.46236226109608,264.9996676180758,244.42422153209571,303.13089641674173,542.4143748346887,87.28026114896788,55.926372844766114,213.6138865601298,281.81963256090467,392.8408991778932,131.62339098750476,217.96921423636957,207.83700437560157,834.954610185753,130.78762159701031,242.57627117033482,498.7852036032945,79.07553000502298,476.5006627182308,323.15327589884095,192.66357672128677,343.0496621774698,110.5452605759319,155.6943583316381,250.60177571884984,144.45304614336874,161.21036900489503,243.93972434821714,459.8533229699466,346.074119624694,431.4754903217957,78.35372512896109,82.5985979992341,238.0124324282807,455.92208039784657,375.570231266363,329.05529090030495,299.1939884321954,623.4089443996503,339.98659328013156,69.59294602182072,99.28396491903146,243.74626644690827,2001-06-11
2001,7,140.99743033549427,189.1483486079427,67.08727023962213,503.2471470332498,87.03416154619896,166.32740152126692,112.66897807511211,206.39384601163124,292.5440785080331,247.41137617492848,317.52405216264697,527.8390023978952,113.07840307062895,55.38128032155779,201.5015717388666,289.4023808810746,434.76711641238046,105.09058410928372,215.69792698495587,219.62882042813223,880.9871523607175,171.080785729309,239.23084945578316,484.7928169278057,87.45201704376753,487.9970905849912,314.63679459235453,177.60976843020168,357.88403761656554,109.59209763229727,143.6733733482034,256.09102888352504,193.60135692110146,168.30553839695054,206.59996634341357,498.95885686786056,341.6806101650933,456.8582569525161,70.93563074082803,134.81482393167911,197.9289631049929,475.08654542173537,378.2421496941652,372.1991295554744,299.48024302408356,598.9916085741623,323.49183401871977,63.0152557570205,96.12504504089374,255.60656190873837,2001-07-11
2001,8,147.38587801563204,139.2357469562704,85.65947536670426,572.3591270978895,97.0667240318385,220.31483284707352,122.3778485228125,287.2402357341195,345.57388405436376,263.5523810344409,328.75380639719185,515.4513581606764,89.39897902854615,84.78914811761022,176.8838841448232,311.78259290500006,438.0073669053318,101.33163210856864,264.318831206821,205.16458328670097,881.4649338051427,197.1050482902273,189.73293250047192,463.07958631493324,90.50780831771884,471.61433455050326,303.5858927438396,117.62421659351232,403.381020340577,112.73271383735856,147.1532970110633,265.1119847953505,178.42690693919192,151.07396043556798,187.60431244870756,489.999429916946,313.7736864820095,460.64435196856004,81.97357983477757,133.14377817438145,207.97262269888984,487.61386546084395,373.8062705451356,369.55863964246697,299.1504347878917,589.4984552714973,320.967895619003,48.22968995254795,100.51157133092384,288.36627114561713,2001-08-11
2001,9,116.17940052993224,142.99062602700795,97.4990307832241,457.0501000408788,35.807694273358,236.55325874384175,139.93488328696517,294.9808466315696,232.71258463815292,159.3878941881659,254.08076777367228,684.6148501064547,90.99618094491304,38.809345844441495,138.73623270353406,300.68226440989463,304.8612829573143,87.54862653654585,353.8245836152584,213.09685319173775,680.7029811121378,115.0875933052279,179.5374438344166,463.10844155602376,70.82537690676776,380.6811590020103,200.70467897401858,131.9544022217844,319.16705422156474,87.65460808511784,149.37617704288937,231.3154346879117,106.02152977262112,108.68285491484558,193.9622751338558,487.9300849384119,314.4871325943957,426.8396624207256,58.1223715869369,85.26400562245513,239.97268366840433,467.1835491452044,362.36254751236606,362.81937103747083,298.3097623589491,548.1940836001152,230.48075264315236,63.844736601881685,137.93066829906687,236.61459335866047,2001-09-11
2001,10,175.11195370279006,168.1199234527721,58.378681524468846,404.22624095961567,95.82976440197402,228.91416821066653,108.12768634897789,287.30171313678125,280.7771207426289,176.80593887578303,272.54848918440354,524.5261439177682,90.67664991502308,56.42136949140678,115.45320822276089,313.26945224291535,346.63617635099314,87.01182834931859,300.0919978341909,178.7992551694276,762.4186996602606,120.5333271787994,210.6850170843733,501.2438346409011,121.85007440540882,519.2655634720749,188.75009005804327,143.9560945712312,354.62440220812687,72.058860000092,152.06625245941044,230.0032295055164,92.52619369454469,123.04863238134197,218.36249917940413,531.2513224598422,313.2383547914813,431.2041301618424,57.99515344214602,83.85711370221411,207.09959818553546,483.8720383973087,366.86786345329193,388.68397793400857,335.5144925466978,563.2192878417607,287.01327869584765,59.46613130632626,121.01855468311608,244.39226838590446,2001-010-11
2001,11,156.14279046690874,184.8095140872876,75.64226308255914,477.00032097192644,86.88967048913155,197.70659173883502,135.70563623365825,270.8602010694293,294.3336515977762,212.47158365187246,280.31519014548553,565.8239513230807,105.90636876019751,40.654608617529306,156.93771433828763,265.8726253758539,348.4322292189482,161.18597278480482,287.8304298096175,232.1910968757799,827.397505004031,110.2896154449275,196.5854577018807,516.2665316056817,88.76271690125847,529.5779086093999,228.62707128726097,209.30894214645613,380.087268152275,85.41365893340424,194.64160737205873,267.672735802144,106.92742499404811,133.7105231835507,234.20843192747398,549.400013837731,345.32812563824024,471.18679139506133,77.08490802954347,107.5889959649469,226.39271480028785,493.36942177898436,426.827839839691,365.1574502656462,313.40567597543793,601.8338176593603,355.30015700223584,67.31718613101374,98.24799031330903,269.22541364642876,2001-011-11
2001,12,134.81461360430498,149.85904999905543,101.47997969900668,414.89577481496855,59.739259468114724,174.8512070154829,142.24527210838679,395.21050722086227,249.3884584711387,217.8312403470038,287.3341653963098,544.1375208921281,97.24026147381998,36.3144638175834,176.52997494086327,300.34368678265366,311.11902477180945,183.27334642920442,324.16111672635463,219.94433507345173,764.7952580145882,114.06997032490558,202.00147713298023,574.8528311099311,47.845269024751154,532.4771130430667,217.57808162254602,239.51475473795202,395.86745066819765,83.65365635685782,184.48641490217145,299.0085417237957,98.45624144155472,133.72990590945028,208.55656849799723,535.0409424131193,322.8183909227269,471.4645615697696,54.438338363137355,84.46018715087125,244.76518380683254,506.7374690787952,431.1289735183699,399.4786803961765,320.54522991130864,686.8395860370442,417.6844568276561,69.95518477899317,100.51457036383255,287.18893607034863,2001-012-11
2002,1,161.14327439602857,156.80265676183322,91.93664540891831,448.99212702577375,78.23075101792166,181.75772578769062,122.27530876503458,297.3350062669915,290.52196083000854,232.4742634808406,324.4688012880787,596.4284820891278,128.22608793269166,36.93028177906109,163.09930974498988,296.39246764596896,359.76059531191623,139.59712841894245,310.9742282382187,221.16753688631158,748.5277275764778,131.2669354698638,179.03594036724854,524.7304413274069,75.98706996843879,508.6092972974794,235.48816691164382,197.85729337202875,386.7223064901043,74.8631591696611,208.67839652830352,264.95526449156205,125.49724300100209,142.8934585458347,239.2621293051003,527.464036953849,342.65988084115736,489.04110590110673,62.106607233166116,82.93465992645774,213.34784246454288,529.0847311737222,424.27807703430614,377.592134395755,308.24234313296625,645.983417936319,443.76162177032137,51.44112506703533,94.29714317686127,268.4020399278195,2002-01-11
2002,2,216.06781155045405,151.1319967667609,62.99830200986595,397.0650294010356,67.39813225063797,168.96592821203708,119.09012734892556,323.85156840446035,283.96725630335413,261.4274021208598,334.2814184484654,573.1203233691506,128.44297909883105,43.59883051847045,167.1504581053855,315.9585053046071,364.77443500559076,127.2908618566429,242.8238879844311,202.19888651897878,781.3656043063412,123.50109997852023,207.26941570443805,582.8678055065335,78.12210257398407,583.7368504543047,216.562198884928,216.66930943368175,414.8064472158276,110.42625980930573,206.35138366848008,298.80828738459917,123.64727991361738,115.77382578318799,247.58736648921095,578.5122859175149,313.02162454722867,504.1017198601189,76.93635821717662,101.3887783129358,249.20493444153306,519.7421489834662,396.7822001613776,386.00477864228753,324.46784105079206,618.9600937437531,381.9283685833539,66.66859562222709,91.35932202141232,277.8479817058102,2002-02-11
2002,3,119.84756813632968,152.7293652381774,86.36638059597138,462.9673158534681,89.73206960627905,168.98280208663044,115.68700192925562,396.4458963074396,307.63688739773556,239.8859943328179,322.7942804283332,596.5834866498909,109.89027754990137,53.930811037868374,147.1205983152147,383.81181072102396,388.9509724852056,152.17545998844938,275.76094368563184,246.2820709851151,795.3252588211118,142.7387397012656,176.331793749288,641.4809557672853,113.83661541406023,548.9134061097178,213.7100060311981,220.16377288082518,397.22277219361297,114.40625981679703,196.34983509734687,320.57981384995105,105.29275554898427,134.8035219708867,166.46877260170893,629.8410070307161,301.33605650702674,504.7700390111039,87.69511475605607,76.72964331862933,313.7289000655926,579.2942862030561,408.8903212783148,448.69244125670724,391.0343930683795,723.0572620583858,382.46846398610774,87.99767624346967,110.83406522683623,272.7436815000968,2002-03-11
